16,1.7653533422999999
32,3.8510534972
64,6.9685913927000005
128,12.9248329094
256,31.9503520428
512,61.9712626428
1024,118.7475611257
2048,223.3337149742
4096,499.7652761635
8192,925.3479154639
16384,1882.3440980539
32768,3745.9553656151
16,2.6886127097999997
32,5.9950482988000005
64,8.8740534403
128,18.0201201716
256,28.1633597229
512,71.094258192
1024,117.4504360653
2048,234.6697806915
4096,469.0352489656
8192,927.2995119694
16384,1877.5186308527
32768,3774.2889400287
16,2.8586319842000005
32,3.5270765832
64,3.0153495763
128,19.467357522700002
256,27.4918316975
512,63.8813781679
1024,127.5079601257
2048,222.4330606453
4096,472.2530964882
8192,956.243103793
16384,1841.2059564197
32768,3744.7008893029
16,2.2637112146
32,2.7563700466
64,8.4745828861
128,12.912765668099999
256,29.5991494305
512,50.4343934932
1024,125.18483085529999
2048,244.2080799004
4096,456.0654012595
8192,938.4872786754
16384,1903.3399887957
32768,3747.8549234337
